StartOfMonth,Scam___Contact_Mode,Amount_lost,Number_of_reports,Average_report,Average_loss,Group_Count,Category_ID,Complainant_ID,Report_ID
2023-07-01,Phone call,724.0,23,1,31,21,27,31,47705
2023-07-01,Social media/Online forums,1340.0,44,1,30,32,3,31,47706
2023-07-01,Social media/Online forums,18153.0,62,2,293,41,2,31,47707
2023-07-01,Social media/Online forums,31575.0,56,2,564,37,1,31,47708
2023-07-01,Social media/Online forums,1620.0,12,1,135,10,4,31,47709
2023-07-01,Social media/Online forums,297176.0,382,4,778,86,7,31,47710
2023-07-01,Social media/Online forums,10519.0,43,1,245,29,9,31,47711
2023-07-01,Social media/Online forums,1785.0,12,1,149,11,17,31,47712
2023-07-01,Social media/Online forums,1200.0,3,1,400,3,6,31,47713
2023-07-01,Social media/Online forums,96912.0,374,4,259,92,8,31,47714
2023-07-01,Social media/Online forums,3010.0,85,2,35,44,5,31,47715
2023-07-01,Social media/Online forums,75.0,2,1,38,2,18,31,47716
2023-07-01,Social media/Online forums,1160214.0,95,2,12213,56,12,31,47717
2023-07-01,Social media/Online forums,111450.0,11,1,10132,9,16,31,47718
2023-07-01,Social media/Online forums,10800.0,9,1,1200,9,20,31,47719
2023-07-01,Social media/Online forums,8499169.0,137,2,62038,65,11,31,47720
2023-07-01,Social media/Online forums,342579.0,60,2,5710,39,19,31,47721
2023-07-01,Social media/Online forums,350.0,5,2,70,3,26,31,47722
2023-07-01,Social media/Online forums,9246.0,60,1,154,43,14,31,47723
2023-07-01,Social media/Online forums,0.0,4,1,0,4,21,31,47724
2023-07-01,Social media/Online forums,6285.0,15,1,419,13,10,31,47725
2023-07-01,Social media/Online forums,720.0,11,1,65,11,15,31,47726
2023-07-01,Social media/Online forums,902960.0,18,1,50164,15,24,31,47727
2023-07-01,Social media/Online forums,20795.0,28,1,743,24,27,31,47728
2023-07-01,Text message,728.0,333,4,2,79,3,31,47729
2023-07-01,Text message,11030.0,551,6,20,90,2,31,47730
2023-07-01,Text message,171638.0,4223,30,41,142,1,31,47731
2023-07-01,Text message,15499.0,118,2,131,49,4,31,47732
2023-07-01,Text message,8231.0,80,2,103,45,7,31,47733
2023-07-01,Text message,29636.0,972,9,30,106,9,31,47734
2023-07-01,Text message,0.0,10,1,0,10,17,31,47735
2023-07-01,Text message,0.0,12,1,0,9,6,31,47736
2023-07-01,Text message,4744.0,297,4,16,82,8,31,47737
2023-07-01,Text message,680.0,54,2,13,34,5,31,47738
2023-07-01,Text message,0.0,3,1,0,3,18,31,47739
2023-07-01,Text message,762655.0,37,1,20612,27,12,31,47740
2023-07-01,Text message,300.0,8,1,38,6,16,31,47741
2023-07-01,Text message,0.0,5,1,0,5,20,31,47742
2023-07-01,Text message,1653721.0,24,1,68905,20,11,31,47743
2023-07-01,Text message,446965.0,88,2,5079,48,19,31,47744
2023-07-01,Text message,0.0,1,1,0,1,26,31,47745
2023-07-01,Text message,4033.0,816,8,5,107,14,31,47746
2023-07-01,Text message,0.0,14,1,0,13,21,31,47747
2023-07-01,Text message,900.0,25,1,36,20,10,31,47748
2023-07-01,Text message,3606.0,244,3,15,75,15,31,47749
2023-07-01,Text message,200.0,66,2,3,40,24,31,47750
2023-07-01,Text message,14000.0,59,2,237,36,27,31,47751
2023-07-01,unspecified,0.0,6,2,0,4,3,31,47752
2023-07-01,unspecified,0.0,6,1,0,5,2,31,47753
2023-07-01,unspecified,0.0,18,2,0,10,1,31,47754
2023-07-01,unspecified,0.0,1,1,0,1,4,31,47755
2023-07-01,unspecified,0.0,6,2,0,4,9,31,47756
2023-07-01,unspecified,0.0,1,1,0,1,17,31,47757
2023-07-01,unspecified,0.0,4,1,0,4,8,31,47758
2023-07-01,unspecified,0.0,1,1,0,1,12,31,47759
2023-07-01,unspecified,600000.0,19,2,31579,8,11,31,47760
2023-07-01,unspecified,0.0,3,1,0,3,19,31,47761
2023-07-01,unspecified,0.0,10,1,0,8,14,31,47762
2023-07-01,unspecified,0.0,3,2,0,2,15,31,47763
2023-07-01,unspecified,0.0,1,1,0,1,24,31,47764
2023-08-01,Email,1371.0,482,6,3,81,3,31,47765
2023-08-01,Email,13670.0,522,7,26,80,2,31,47766
2023-08-01,Email,17793.0,3647,32,5,114,1,31,47767
2023-08-01,Email,211639.0,253,4,837,59,4,31,47768
2023-08-01,Email,173742.0,269,4,646,64,7,31,47769
2023-08-01,Email,2512151.0,1475,15,1703,99,9,31,47770
2023-08-01,Email,67.0,102,5,1,19,17,31,47771
2023-08-01,Email,0.0,14,2,0,8,6,31,47772
2023-08-01,Email,71186.0,333,4,214,75,8,31,47773
2023-08-01,Email,3649.0,60,2,61,32,5,31,47774
2023-08-01,Email,0.0,1,1,0,1,18,31,47775
2023-08-01,Email,81000.0,92,3,880,28,12,31,47776
2023-08-01,Email,10.0,9,1,1,7,16,31,47777
2023-08-01,Email,3930.0,44,4,89,12,20,31,47778
2023-08-01,Email,1361534.0,144,3,9455,48,11,31,47779
2023-08-01,Email,6623.0,58,2,114,38,19,31,47780
2023-08-01,Email,0.0,2,2,0,1,26,31,47781
2023-08-01,Email,2396.0,464,5,5,85,14,31,47782
2023-08-01,Email,0.0,184,3,0,65,21,31,47783
2023-08-01,Email,11001.0,208,3,53,64,10,31,47784
2023-08-01,Email,111157.0,185,3,601,65,15,31,47785
2023-08-01,Email,36384.0,160,3,227,53,24,31,47786
2023-08-01,Email,2387.0,311,6,8,54,27,31,47787
2023-08-01,Fax,0.0,1,1,0,1,3,31,47788
2023-08-01,Fax,315.0,1,1,315,1,17,31,47789
2023-08-01,Fax,0.0,1,1,0,1,20,31,47790
2023-08-01,In person,0.0,6,1,0,5,3,31,47791
2023-08-01,In person,22445.0,31,1,724,25,2,31,47792
2023-08-01,In person,500.0,10,2,50,6,1,31,47793
2023-08-01,In person,0.0,3,1,0,3,4,31,47794
2023-08-01,In person,17744.0,15,1,1183,13,7,31,47795
2023-08-01,In person,225692.0,28,1,8060,20,9,31,47796
2023-08-01,In person,700.0,1,1,700,1,17,31,47797
2023-08-01,In person,0.0,1,1,0,1,6,31,47798
2023-08-01,In person,14021.0,12,1,1168,11,8,31,47799
2023-08-01,In person,10.0,1,1,10,1,5,31,47800
2023-08-01,In person,0.0,2,1,0,2,18,31,47801
2023-08-01,In person,26400.0,8,1,3300,7,12,31,47802
2023-08-01,In person,11630.0,11,1,1057,9,16,31,47803
2023-08-01,In person,397653.0,17,1,23391,12,11,31,47804
2023-08-01,In person,0.0,6,1,0,6,19,31,47805
2023-08-01,In person,10000.0,1,1,10000,1,26,31,47806
2023-08-01,In person,5565.0,24,1,232,19,14,31,47807
2023-08-01,In person,100.0,178,59,1,3,10,31,47808
2023-08-01,In person,0.0,1,1,0,1,15,31,47809
2023-08-01,In person,0.0,1,1,0,1,24,31,47810
2023-08-01,In person,0.0,1,1,0,1,27,31,47811
2023-08-01,Internet,193082.0,71,2,2719,41,3,31,47812
2023-08-01,Internet,166419.0,85,2,1958,49,2,31,47813
2023-08-01,Internet,56299.0,73,2,771,47,1,31,47814
2023-08-01,Internet,833733.0,55,2,15159,25,4,31,47815
2023-08-01,Internet,228630.0,153,2,1494,65,7,31,47816
2023-08-01,Internet,62185.0,79,2,787,47,9,31,47817
2023-08-01,Internet,23067.0,21,1,1098,18,17,31,47818
2023-08-01,Internet,0.0,1,1,0,1,6,31,47819
2023-08-01,Internet,233855.0,735,7,318,107,8,31,47820
2023-08-01,Internet,1835.0,18,1,102,15,5,31,47821
2023-08-01,Internet,187168.0,38,1,4925,26,12,31,47822
2023-08-01,Internet,0.0,6,1,0,6,16,31,47823
2023-08-01,Internet,60.0,3,1,20,3,20,31,47824
2023-08-01,Internet,5098458.0,125,2,40788,65,11,31,47825
2023-08-01,Internet,367840.0,34,1,10819,29,19,31,47826
2023-08-01,Internet,100.0,1,1,100,1,26,31,47827
2023-08-01,Internet,6050.0,88,2,69,47,14,31,47828
2023-08-01,Internet,1230.0,12,1,102,12,21,31,47829
2023-08-01,Internet,7600.0,7,1,1086,6,10,31,47830
2023-08-01,Internet,50710.0,7,1,7244,6,15,31,47831
2023-08-01,Internet,0.0,4,1,0,4,24,31,47832
2023-08-01,Internet,55246.0,20,1,2762,17,27,31,47833
2023-08-01,Mail,760.0,2,1,380,2,3,31,47834
2023-08-01,Mail,625.0,22,1,28,19,2,31,47835
2023-08-01,Mail,70.0,20,1,4,14,1,31,47836
2023-08-01,Mail,0.0,1,1,0,1,4,31,47837
2023-08-01,Mail,4128.0,5,1,826,5,7,31,47838
2023-08-01,Mail,613.0,49,2,13,32,9,31,47839
2023-08-01,Mail,0.0,2,2,0,1,17,31,47840
2023-08-01,Mail,0.0,1,1,0,1,6,31,47841
2023-08-01,Mail,7961.0,23,1,346,18,8,31,47842
2023-08-01,Mail,0.0,2,1,0,2,12,31,47843
2023-08-01,Mail,0.0,2,1,0,2,16,31,47844
2023-08-01,Mail,0.0,1,1,0,1,20,31,47845
2023-08-01,Mail,0.0,3,1,0,3,11,31,47846
2023-08-01,Mail,5500.0,4,1,1375,3,19,31,47847
2023-08-01,Mail,14.0,19,1,1,15,14,31,47848
2023-08-01,Mail,0.0,8,1,0,8,10,31,47849
2023-08-01,Mail,0.0,4,1,0,4,15,31,47850
2023-08-01,Mail,200.0,13,1,15,12,24,31,47851
2023-08-01,Mail,12650.0,30,2,422,20,27,31,47852
2023-08-01,Mobile apps,1761.0,67,3,26,25,3,31,47853
2023-08-01,Mobile apps,58787.0,30,1,1960,26,2,31,47854
2023-08-01,Mobile apps,47033.0,74,2,636,37,1,31,47855
2023-08-01,Mobile apps,700.0,15,1,47,13,4,31,47856
2023-08-01,Mobile apps,63018.0,44,1,1432,32,7,31,47857
2023-08-01,Mobile apps,32638.0,28,1,1166,20,9,31,47858
2023-08-01,Mobile apps,3378.0,4,1,844,4,17,31,47859
2023-08-01,Mobile apps,300.0,1,1,300,1,6,31,47860
2023-08-01,Mobile apps,16199.0,79,2,205,52,8,31,47861
2023-08-01,Mobile apps,1125.0,10,1,112,10,5,31,47862
2023-08-01,Mobile apps,0.0,1,1,0,1,18,31,47863
2023-08-01,Mobile apps,351118.0,51,2,6885,28,12,31,47864
2023-08-01,Mobile apps,300.0,4,1,75,4,16,31,47865
2023-08-01,Mobile apps,9900.0,3,1,3300,3,20,31,47866
2023-08-01,Mobile apps,4006235.0,74,2,54138,47,11,31,47867
2023-08-01,Mobile apps,540684.0,71,2,7615,39,19,31,47868
2023-08-01,Mobile apps,23000.0,1,1,23000,1,26,31,47869
2023-08-01,Mobile apps,1364.0,40,1,34,27,14,31,47870
2023-08-01,Mobile apps,0.0,4,1,0,3,21,31,47871
2023-08-01,Mobile apps,73505.0,25,2,2940,14,10,31,47872
2023-08-01,Mobile apps,15000.0,4,1,3750,4,15,31,47873
2023-08-01,Mobile apps,0.0,4,1,0,4,24,31,47874
2023-08-01,Mobile apps,950.0,3,2,317,2,27,31,47875
2023-08-01,Phone call,1865.0,318,4,6,74,3,31,47876
2023-08-01,Phone call,104384.0,544,6,192,93,2,31,47877
2023-08-01,Phone call,1709659.0,1699,15,1006,110,1,31,47878
2023-08-01,Phone call,573648.0,425,5,1350,83,4,31,47879
2023-08-01,Phone call,23617.0,79,2,299,43,7,31,47880
2023-08-01,Phone call,48339.0,700,7,69,98,9,31,47881
2023-08-01,Phone call,308.0,25,1,12,22,17,31,47882
2023-08-01,Phone call,0.0,129,2,0,61,6,31,47883
2023-08-01,Phone call,5598.0,163,3,34,58,8,31,47884
2023-08-01,Phone call,502.0,71,2,7,42,5,31,47885
2023-08-01,Phone call,80000.0,3,2,26667,2,18,31,47886
2023-08-01,Phone call,3600.0,10,1,360,10,12,31,47887
2023-08-01,Phone call,390.0,36,2,11,22,16,31,47888
2023-08-01,Phone call,378.0,2,1,189,2,20,31,47889
2023-08-01,Phone call,6869768.0,213,3,32252,62,11,31,47890
2023-08-01,Phone call,27100.0,22,1,1232,16,19,31,47891
2023-08-01,Phone call,100.0,2,1,50,2,26,31,47892
2023-08-01,Phone call,4356.0,994,9,4,106,14,31,47893
2023-08-01,Phone call,0.0,11,1,0,9,21,31,47894
2023-08-01,Phone call,1042436.0,125,2,8339,64,10,31,47895
2023-08-01,Phone call,293449.0,72,2,4076,33,15,31,47896
2023-08-01,Phone call,0.0,28,1,0,22,24,31,47897
2023-08-01,Phone call,10630.0,21,1,506,18,27,31,47898
2023-08-01,Social media/Online forums,1780.0,42,2,42,24,3,31,47899
2023-08-01,Social media/Online forums,15017.0,63,1,238,43,2,31,47900
2023-08-01,Social media/Online forums,24462.0,54,2,453,35,1,31,47901
2023-08-01,Social media/Online forums,848.0,10,1,85,9,4,31,47902
2023-08-01,Social media/Online forums,167161.0,302,4,554,83,7,31,47903
2023-08-01,Social media/Online forums,17108.0,46,1,372,36,9,31,47904
2023-08-01,Social media/Online forums,4999.0,8,1,625,8,17,31,47905
2023-08-01,Social media/Online forums,200.0,2,1,100,2,6,31,47906
2023-08-01,Social media/Online forums,71660.0,387,4,185,88,8,31,47907
2023-08-01,Social media/Online forums,8850.0,69,2,128,45,5,31,47908
2023-08-01,Social media/Online forums,7000.0,3,1,2333,3,18,31,47909
2023-08-01,Social media/Online forums,823981.0,79,2,10430,50,12,31,47910
2023-08-01,Social media/Online forums,143.0,14,1,10,11,16,31,47911
2023-08-01,Social media/Online forums,6440.0,4,1,1610,3,20,31,47912
2023-08-01,Social media/Online forums,4673295.0,126,2,37090,65,11,31,47913
2023-08-01,Social media/Online forums,266269.0,52,2,5121,31,19,31,47914
2023-08-01,Social media/Online forums,35800.0,8,1,4475,8,26,31,47915
2023-08-01,Social media/Online forums,6291.0,63,2,100,38,14,31,47916
2023-08-01,Social media/Online forums,0.0,6,1,0,5,21,31,47917
2023-08-01,Social media/Online forums,229890.0,20,2,11494,13,10,31,47918
2023-08-01,Social media/Online forums,0.0,6,1,0,6,15,31,47919
2023-08-01,Social media/Online forums,6000.0,14,1,429,13,24,31,47920
2023-08-01,Social media/Online forums,157345.0,31,1,5076,25,27,31,47921
2023-08-01,Text message,1670.0,272,3,6,80,3,31,47922
2023-08-01,Text message,26499.0,579,6,46,99,2,31,47923
2023-08-01,Text message,191862.0,3908,28,49,140,1,31,47924
2023-08-01,Text message,0.0,114,2,0,50,4,31,47925
2023-08-01,Text message,24740.0,83,2,298,49,7,31,47926
2023-08-01,Text message,12526.0,1185,11,11,106,9,31,47927
2023-08-01,Text message,0.0,29,1,0,25,17,31,47928
2023-08-01,Text message,11.0,8,1,1,7,6,31,47929
2023-08-01,Text message,9872.0,203,3,49,73,8,31,47930
2023-08-01,Text message,365.0,87,2,4,48,5,31,47931
2023-08-01,Text message,0.0,1,1,0,1,18,31,47932
2023-08-01,Text message,6895.0,19,1,363,17,12,31,47933
2023-08-01,Text message,0.0,7,1,0,7,16,31,47934
2023-08-01,Text message,300.0,4,1,75,4,20,31,47935
2023-08-01,Text message,1688108.0,26,1,64927,20,11,31,47936
2023-08-01,Text message,36710.0,64,1,574,45,19,31,47937
2023-08-01,Text message,0.0,2,1,0,2,26,31,47938
2023-08-01,Text message,1905.0,669,7,3,100,14,31,47939
2023-08-01,Text message,0.0,7,1,0,6,21,31,47940
2023-08-01,Text message,46300.0,33,1,1403,25,10,31,47941
2023-08-01,Text message,2349.0,416,5,6,86,15,31,47942
2023-08-01,Text message,1001000.0,91,2,11000,47,24,31,47943
2023-08-01,Text message,4595.0,48,2,96,24,27,31,47944
2023-08-01,unspecified,0.0,2,1,0,2,3,31,47945
2023-08-01,unspecified,0.0,5,1,0,5,2,31,47946
2023-08-01,unspecified,0.0,12,2,0,7,1,31,47947
2023-08-01,unspecified,0.0,3,1,0,3,7,31,47948
2023-08-01,unspecified,0.0,2,1,0,2,9,31,47949
2023-08-01,unspecified,0.0,3,1,0,3,8,31,47950
2023-08-01,unspecified,0.0,2,1,0,2,12,31,47951
2023-08-01,unspecified,0.0,1,1,0,1,20,31,47952
2023-08-01,unspecified,0.0,9,1,0,7,11,31,47953
2023-08-01,unspecified,0.0,1,1,0,1,19,31,47954
2023-08-01,unspecified,0.0,6,1,0,5,14,31,47955
2023-08-01,unspecified,0.0,2,2,0,1,10,31,47956
2023-08-01,unspecified,0.0,2,1,0,2,15,31,47957
2023-08-01,unspecified,0.0,1,1,0,1,24,31,47958
2023-08-01,unspecified,0.0,1,1,0,1,27,31,47959
2023-09-01,Email,1813.0,510,7,4,78,3,31,47960
2023-09-01,Email,49018.0,423,5,116,87,2,31,47961
2023-09-01,Email,34052.0,3893,32,9,120,1,31,47962
2023-09-01,Email,24844.0,207,4,120,51,4,31,47963
2023-09-01,Email,120384.0,210,3,573,69,7,31,47964
2023-09-01,Email,1177470.0,1394,12,845,116,9,31,47965
2023-09-01,Email,1625.0,85,4,19,21,17,31,47966
2023-09-01,Email,0.0,2,1,0,2,6,31,47967
2023-09-01,Email,64439.0,293,4,220,73,8,31,47968
2023-09-01,Email,6083.0,66,2,92,36,5,31,47969
2023-09-01,Email,0.0,2,1,0,2,18,31,47970
2023-09-01,Email,260853.0,67,2,3893,28,12,31,47971
2023-09-01,Email,0.0,11,1,0,8,16,31,47972
2023-09-01,Email,406.0,15,2,27,7,20,31,47973
2023-09-01,Email,1565118.0,168,3,9316,55,11,31,47974
2023-09-01,Email,22827.0,53,2,431,31,19,31,47975
2023-09-01,Email,0.0,2,1,0,2,26,31,47976
2023-09-01,Email,3966.0,421,6,9,76,14,31,47977
2023-09-01,Email,950.0,255,3,4,77,21,31,47978
2023-09-01,Email,13500.0,216,4,62,57,10,31,47979
2023-09-01,Email,44895.0,145,3,310,54,15,31,47980
2023-09-01,Email,179800.0,132,3,1362,43,24,31,47981
2023-09-01,Email,7409.0,205,4,36,58,27,31,47982
2023-09-01,Fax,0.0,1,1,0,1,2,31,47983
2023-09-01,Fax,0.0,1,1,0,1,7,31,47984
2023-09-01,In person,0.0,3,1,0,3,3,31,47985
2023-09-01,In person,18647.0,16,1,1165,13,2,31,47986
2023-09-01,In person,1800.0,6,1,300,6,1,31,47987
2023-09-01,In person,465.0,6,2,78,4,4,31,47988
2023-09-01,In person,622.0,8,1,78,8,7,31,47989
2023-09-01,In person,279570.0,17,1,16445,14,9,31,47990
2023-09-01,In person,0.0,3,1,0,3,17,31,47991
2023-09-01,In person,1230.0,6,1,205,6,8,31,47992
2023-09-01,In person,465.0,5,1,93,4,5,31,47993
2023-09-01,In person,50000.0,2,1,25000,2,18,31,47994
2023-09-01,In person,25400.0,7,1,3629,6,12,31,47995
2023-09-01,In person,0.0,6,2,0,4,16,31,47996
2023-09-01,In person,235707.0,16,1,14732,15,11,31,47997
2023-09-01,In person,4300.0,1,1,4300,1,26,31,47998
2023-09-01,In person,1353.0,29,1,47,22,14,31,47999
2023-09-01,In person,18000.0,172,29,105,6,10,31,48000
2023-09-01,In person,512000.0,1,1,512000,1,15,31,48001
2023-09-01,Internet,1776.0,48,2,37,28,3,31,48002
2023-09-01,Internet,57024.0,133,2,429,59,2,31,48003
2023-09-01,Internet,119477.0,68,1,1757,51,1,31,48004
2023-09-01,Internet,82481.0,43,2,1918,27,4,31,48005
2023-09-01,Internet,121734.0,162,2,751,75,7,31,48006
2023-09-01,Internet,148009.0,65,2,2277,43,9,31,48007
2023-09-01,Internet,135844.0,40,1,3396,27,17,31,48008
2023-09-01,Internet,830.0,3,1,277,3,6,31,48009
2023-09-01,Internet,204107.0,564,6,362,100,8,31,48010
2023-09-01,Internet,1300.0,14,1,93,14,5,31,48011
2023-09-01,Internet,500.0,1,1,500,1,18,31,48012
2023-09-01,Internet,598331.0,32,1,18698,25,12,31,48013
2023-09-01,Internet,0.0,2,1,0,2,16,31,48014
2023-09-01,Internet,62113.0,8,1,7764,6,20,31,48015
2023-09-01,Internet,2379751.0,103,2,23104,51,11,31,48016
2023-09-01,Internet,157291.0,31,1,5074,27,19,31,48017
2023-09-01,Internet,0.0,3,1,0,3,26,31,48018
2023-09-01,Internet,5746.0,67,2,86,39,14,31,48019
2023-09-01,Internet,0.0,3,1,0,3,21,31,48020
2023-09-01,Internet,29800.0,8,1,3725,7,10,31,48021
2023-09-01,Internet,11000.0,2,1,5500,2,15,31,48022
2023-09-01,Internet,230.0,4,1,58,4,24,31,48023
2023-09-01,Internet,2080.0,9,1,231,7,27,31,48024
2023-09-01,Mail,0.0,4,1,0,4,3,31,48025
2023-09-01,Mail,2082.0,29,1,72,25,2,31,48026
2023-09-01,Mail,238.0,31,1,8,23,1,31,48027
2023-09-01,Mail,0.0,2,1,0,2,4,31,48028
2023-09-01,Mail,15200.0,5,1,3040,5,7,31,48029
2023-09-01,Mail,28155.0,61,2,462,38,9,31,48030
2023-09-01,Mail,68.0,1,1,68,1,17,31,48031
2023-09-01,Mail,760.0,13,1,58,10,8,31,48032
2023-09-01,Mail,0.0,1,1,0,1,5,31,48033
2023-09-01,Mail,22000.0,2,1,11000,2,12,31,48034
2023-09-01,Mail,800.0,4,1,200,4,11,31,48035
2023-09-01,Mail,935.0,4,1,234,4,19,31,48036
2023-09-01,Mail,0.0,26,1,0,22,14,31,48037
2023-09-01,Mail,0.0,1,1,0,1,21,31,48038
2023-09-01,Mail,0.0,6,1,0,5,10,31,48039
2023-09-01,Mail,0.0,3,1,0,3,15,31,48040
2023-09-01,Mail,0.0,5,1,0,4,24,31,48041
2023-09-01,Mail,8300.0,18,2,461,12,27,31,48042
2023-09-01,Mobile apps,320.0,31,1,10,21,3,31,48043
2023-09-01,Mobile apps,19977.0,35,1,571,24,2,31,48044
2023-09-01,Mobile apps,1192.0,67,2,18,40,1,31,48045
2023-09-01,Mobile apps,3497.0,8,1,437,8,4,31,48046
2023-09-01,Mobile apps,151624.0,46,1,3296,33,7,31,48047
2023-09-01,Mobile apps,6355.0,36,1,177,26,9,31,48048
2023-09-01,Mobile apps,226.0,3,1,75,3,17,31,48049
2023-09-01,Mobile apps,0.0,3,1,0,3,6,31,48050
2023-09-01,Mobile apps,13103.0,53,1,247,36,8,31,48051
2023-09-01,Mobile apps,0.0,9,1,0,9,5,31,48052
2023-09-01,Mobile apps,361461.0,45,2,8032,30,12,31,48053
2023-09-01,Mobile apps,0.0,3,1,0,3,16,31,48054
2023-09-01,Mobile apps,1000.0,4,1,250,4,20,31,48055
2023-09-01,Mobile apps,2813415.0,48,1,58613,34,11,31,48056
2023-09-01,Mobile apps,452620.0,63,2,7184,33,19,31,48057
2023-09-01,Mobile apps,750.0,3,1,250,3,26,31,48058
2023-09-01,Mobile apps,636.0,33,1,19,25,14,31,48059
2023-09-01,Mobile apps,0.0,1,1,0,1,21,31,48060
2023-09-01,Mobile apps,73340.0,19,2,3860,12,10,31,48061
2023-09-01,Mobile apps,0.0,7,1,0,7,15,31,48062
2023-09-01,Mobile apps,1303.0,4,1,326,4,24,31,48063
2023-09-01,Mobile apps,6858.0,10,1,686,9,27,31,48064
2023-09-01,Phone call,900.0,264,3,3,76,3,31,48065
2023-09-01,Phone call,6445.0,460,5,14,91,2,31,48066
2023-09-01,Phone call,350607.0,1448,13,242,113,1,31,48067
2023-09-01,Phone call,246283.0,402,5,613,82,4,31,48068
2023-09-01,Phone call,3500.0,47,2,74,28,7,31,48069
2023-09-01,Phone call,92291.0,598,6,154,100,9,31,48070
2023-09-01,Phone call,975.0,21,1,46,20,17,31,48071
2023-09-01,Phone call,72.0,105,2,1,53,6,31,48072
2023-09-01,Phone call,2663.0,121,2,22,62,8,31,48073
2023-09-01,Phone call,0.0,57,2,0,33,5,31,48074
2023-09-01,Phone call,80.0,2,1,40,2,18,31,48075
2023-09-01,Phone call,900.0,9,1,100,9,12,31,48076
2023-09-01,Phone call,660.0,38,2,17,25,16,31,48077
2023-09-01,Phone call,1745.0,4,1,436,4,20,31,48078
2023-09-01,Phone call,4954362.0,182,3,27222,64,11,31,48079
2023-09-01,Phone call,62000.0,13,1,4769,13,19,31,48080
2023-09-01,Phone call,0.0,3,1,0,3,26,31,48081
2023-09-01,Phone call,2365.0,748,7,3,106,14,31,48082
2023-09-01,Phone call,0.0,14,1,0,12,21,31,48083
2023-09-01,Phone call,407100.0,104,2,3914,53,10,31,48084
2023-09-01,Phone call,851728.0,76,2,11207,38,15,31,48085
2023-09-01,Phone call,1373.0,13,1,106,13,24,31,48086
2023-09-01,Phone call,63.0,30,1,2,22,27,31,48087
2023-09-01,Social media/Online forums,201867.0,32,1,6308,23,3,31,48088
2023-09-01,Social media/Online forums,6985.0,49,1,143,36,2,31,48089
2023-09-01,Social media/Online forums,8422.0,52,1,162,35,1,31,48090
2023-09-01,Social media/Online forums,500.0,8,1,62,7,4,31,48091
2023-09-01,Social media/Online forums,246863.0,331,4,746,85,7,31,48092
2023-09-01,Social media/Online forums,20687.0,46,1,450,31,9,31,48093
2023-09-01,Social media/Online forums,3105.0,7,1,444,7,17,31,48094
2023-09-01,Social media/Online forums,0.0,1,1,0,1,6,31,48095
2023-09-01,Social media/Online forums,71690.0,360,4,199,84,8,31,48096
2023-09-01,Social media/Online forums,2373.0,50,2,47,32,5,31,48097
2023-09-01,Social media/Online forums,3684.0,1,1,3684,1,18,31,48098
2023-09-01,Social media/Online forums,745618.0,61,2,12223,36,12,31,48099
2023-09-01,Social media/Online forums,0.0,3,1,0,3,16,31,48100
2023-09-01,Social media/Online forums,400.0,5,1,80,5,20,31,48101
2023-09-01,Social media/Online forums,4435534.0,109,2,40693,56,11,31,48102
2023-09-01,Social media/Online forums,853299.0,54,2,15802,36,19,31,48103
2023-09-01,Social media/Online forums,0.0,5,1,0,5,26,31,48104
2023-09-01,Social media/Online forums,7969.0,66,2,121,41,14,31,48105
2023-09-01,Social media/Online forums,837.0,4,1,209,4,21,31,48106
2023-09-01,Social media/Online forums,13272.0,9,1,1475,7,10,31,48107
2023-09-01,Social media/Online forums,2251.0,14,1,161,13,15,31,48108
2023-09-01,Social media/Online forums,3600.0,13,1,277,11,24,31,48109
2023-09-01,Social media/Online forums,66250.0,12,1,5521,11,27,31,48110
2023-09-01,Text message,880.0,301,4,3,74,3,31,48111
2023-09-01,Text message,39182.0,670,6,58,105,2,31,48112
